Country,ISO,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Turkey,TUR,Energy use (kg of oil equivalent per capita),389.1138283,385.4709943,411.1189775,421.5632181,433.9091738,445.9010036,478.2536167,483.9519953,496.9117734,511.562002,522.1994044,547.1272699,603.2855091,649.9427618,656.8471565,681.2166758,724.4861421,776.7649299,756.4625086,703.5482799,715.1481495,704.7910183,732.2247486,757.9523243,771.3410884,800.2796153,844.9383573,919.196089,908.4096013,926.5926019,977.6631726,947.7551985,961.9310112,1004.13575,976.487647,1052.698409,1126.180703,1166.227425,1169.88053,1131.091171,1201.085873,1094.184604,1139.352172,1178.379689,1204.666657,1240.165417,1354.807027,1437.163301,1401.7754,1371.130205,1474.668102,1545.491748,1583.676202,1540.161327,1573.769797,1651.36137,..,..,..,..,..
Turkey,TUR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28062875721,26796221418,28643222638,38126739483,36111809548,40053475300,54386824769,42489283463,55059384227,66359869808,81249879153,83920331661,81060310147,98657885884,74950121616,90787145819,1.11895E+11,1.35651E+11,1.52122E+11,1.63135E+11,1.78863E+11,1.73926E+11,1.48426E+11,1.77168E+11,2.03704E+11,2.04964E+11,2.27348E+11,2.28028E+11,2.29539E+11,2.36416E+11,2.61559E+11,2.45389E+11,2.32177E+11,2.49789E+11
Turkey,TUR,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25245425787,29894740962,29817327910,30757122543,31717083141,35206291908,37912049823,43667042919,47153649777,57508301177,68506106617,77639574549,69574238888,82657469319,86733994518,93795213115,1.01025E+11,1.13314E+11,1.22755E+11,1.29753E+11,1.38806E+11,1.44196E+11,1.38981E+11,1.41373E+11,1.5964E+11,1.82785E+11,1.91801E+11,2.05376E+11,2.12028E+11,2.08335E+11,2.34187E+11,2.54828E+11,2.66451E+11,2.27028E+11
Turkmenistan,TKM,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4755.057984,4011.466045,2662.351792,2616.742242,3233.106324,3253.808069,2789.910847,2750.010849,2838.132837,3320.763846,3294.772646,3321.974581,3431.564909,3788.399167,3915.204461,4032.951097,4082.794919,4594.928649,4587.453617,3970.286662,4459.246923,4769.818225,4847.75051,4883.145348,4893.413197,..,..,..,..,..,..
Turkmenistan,TKM,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16333428571,..,..,..,..,..
Turkmenistan,TKM,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12771714286,..,..,..,..,..
Turks and Caicos Islands,TCA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,903681715.3,944975910.6,907494091.9,906581392.3,936121851.7,1102835811,1225633201,1197695425,1181430595,1125889117,1108209384,1070568170,1194197471,1855810745,2097964343,2139031455,2205210905,2400787616,2445062684,2617925330,2864368850,2878857048,2916594003,3283459494,3924276319,4566175116,5359273190,6261686021,6131394915,7035948589,7455285831,7525209144,7039328259,8035899317,7335320368,7512397758,8144512232,8722290529,8760784436
Uganda,UGA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,287024010.1,265921486,296880512.1,286602887.2,291407769.5,287038851.4,297956508.9,315391367.9,331119473.3,312836803,361254805.3,345220597.3,454128173.2,584154969.7,743157618.7,962356725.1,818913361.3,1034014604,810603349,1046165129,1220726850,1261030875,1559821272,1790396799,1929395038,2163596066,3990541835,3648755402,3321796145,3504136321,3994263432,4271742663,4271840309,4170603024,4337983207,5763212999,6306103867,6578369383,6501401184
Ukraine,UKR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4856.642006,4852.500187,4209.610799,3728.583727,3192.714988,3177.782493,2937.23576,2836.179849,2706.104857,2718.955691,2720.688215,2755.638645,2813.161442,3025.135534,3031.497888,3033.182323,2935.290056,2996.210418,2910.661591,2487.034608,2886.991993,2768.924974,2687.05604,2553.113821,2334.396474,..,..,..,..,..,..
Ukraine,UKR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12523E+11,83379849316,44107940295,28802485013,39142577126,37342018577,43242057504,41252922867,42077981338,35050958450,43393086560,43559792270,44675778451,52340349918,61047671742,65612090449,70307498065,85591339644,1.00567E+11,60980620821,67079551248,78735024630,81772754908,78913731512,60312528235,50257224865,54931579229,62032587095,63758953739,67422137624,61017034550
Ukraine,UKR,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24826E+11,1.03356E+11,54468390021,48585803884,53638727533,54228753531,63393412832,59970168577,60689810557,59354634778,72115881213,70602908352,75813104455,83862957975,1.02915E+11,90376252774,85171853196,87690383151,92694063076,72327274467,73999032125,76314723698,72125115676,66772484973,55139419853,47880172307,47009934079,48854708001,48193144657,51711155351,48815330651
United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,3647.188995,3175.859902,3306.769718,2869.136626,3533.482888,3857.590065,5585.616042,5709.530125,5977.185989,7093.705095,8089.561208,8299.038646,7582.087122,9333.645293,10040.80766,10774.6224,11281.18467,10905.96705,11871.75461,11170.23283,12124.91179,10890.46233,10820.1138,11355.46425,11463.18267,11511.80507,11558.55573,11223.95986,10870.46553,10057.91899,12172.41294,11462.50211,10568.83035,10286.80298,9698.294241,8716.292981,8127.934463,8367.15271,7572.358264,7215.21046,7190.969531,7481.192238,7604.84134,7648.394073,..,..,..,..,..,..
United Arab Emirates,ARE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72781954967,82198726792,95341250345,1.23694E+11,1.42167E+11,1.68035E+11,2.2594E+11,2.74287E+11,2.3135E+11,1.84193E+11,2.19203E+11,2.37976E+11,2.57077E+11,2.82437E+11,2.66276E+11,2.73341E+11,2.81412E+11,3.12187E+11,3.23273E+11,..
United Arab Emirates,ARE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95474047475,98481870209,1.21044E+11,1.50754E+11,1.68064E+11,1.87444E+11,2.03999E+11,2.29366E+11,2.19505E+11,2.33246E+11,2.7072E+11,3.17971E+11,3.37347E+11,3.43426E+11,3.61253E+11,3.73553E+11,3.64138E+11,4.06018E+11,3.94117E+11,..
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),3033.050649,3006.747386,3087.341972,3196.831184,3212.534556,3329.410163,3306.781613,3345.553495,3406.144495,3557.129275,3684.952352,3733.282998,3747.962475,3880.650174,3734.841652,3545.817134,3616.975534,3695.383871,3675.435273,3858.975965,3523.648842,3415.37757,3397.122289,3377.904913,3370.524943,3550.783791,3597.944694,3619.077269,3643.006881,3626.297861,3597.051621,3707.951971,3684.724535,3713.185819,3732.521114,3728.963152,3879.822786,3760.712365,3787.108452,3784.074088,3785.753126,3784.928174,3685.869487,3731.609718,3694.478595,3686.359905,3598.810406,3441.640219,3361.980517,3145.585662,3230.615984,2972.153065,3042.859871,2987.700589,2777.310987,2764.516671,..,..,..,..,..
United Kingdom,GBR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,1.14499E+11,1.20658E+11,1.32625E+11,1.47459E+11,1.48941E+11,1.39121E+11,1.46297E+11,1.4911E+11,1.54674E+11,1.69592E+11,1.63613E+11,1.59136E+11,1.66982E+11,1.77945E+11,1.95518E+11,2.00441E+11,2.14218E+11,2.31111E+11,2.60651E+11,2.79994E+11,2.81568E+11,2.69248E+11,2.87506E+11,2.97053E+11,3.14682E+11,3.32126E+11,3.62654E+11,3.97915E+11,4.34171E+11,4.69009E+11,5.10508E+11,5.4387E+11,5.75939E+11,5.90598E+11,6.31068E+11,6.74472E+11,7.47048E+11,7.31612E+11,7.21123E+11,6.65089E+11,7.16927E+11,7.34229E+11,7.49471E+11,7.72766E+11,8.09065E+11,8.49467E+11,8.79472E+11,9.05178E+11,9.32985E+11,9.60289E+11,8.07359E+11
United Kingdom,GBR,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,1.36297E+11,1.45728E+11,1.47295E+11,1.6542E+11,1.77518E+11,1.72257E+11,1.87943E+11,2.00871E+11,2.04585E+11,2.123E+11,2.11659E+11,2.10613E+11,2.12957E+11,2.17244E+11,2.31888E+11,2.45461E+11,2.55683E+11,2.70662E+11,2.72275E+11,2.84679E+11,2.99713E+11,3.00211E+11,3.1381E+11,3.28091E+11,3.58371E+11,3.92222E+11,4.20062E+11,4.71702E+11,4.84275E+11,4.98804E+11,5.42655E+11,5.59743E+11,5.67919E+11,5.79247E+11,6.08088E+11,6.52431E+11,7.36136E+11,7.25044E+11,7.32535E+11,6.67775E+11,7.05017E+11,7.5678E+11,7.61674E+11,7.6829E+11,7.74578E+11,8.03738E+11,8.30596E+11,8.77555E+11,9.01923E+11,9.32213E+11,8.02302E+11
United States,USA,Energy use (kg of oil equivalent per capita),5641.740755,5612.079503,5774.586315,5986.783954,6136.93823,6307.890202,6591.340558,6809.820484,7073.478949,7332.368547,7569.076595,7644.524802,7940.997832,8163.603792,7909.58648,7656.263579,8100.562222,8285.570898,8438.403077,8327.041705,7942.253018,7647.538054,7259.078899,7199.118533,7443.320017,7456.262903,7376.096238,7622.173017,7849.75397,7890.287202,7671.773066,7631.467806,7677.401401,7709.496589,7757.830822,7763.755106,7844.468266,7828.581096,7803.697605,7923.223893,8056.86385,7827.886325,7843.344849,7794.23553,7881.578642,7846.499688,7697.652535,7758.165986,7488.081921,7056.783653,7161.426552,7029.954601,6872.027284,6905.598633,6960.683997,6803.996607,..,..,..,..,..
United States,USA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,2.52679E+11,2.66165E+11,2.96117E+11,3.09858E+11,3.02838E+11,2.6918E+11,3.21815E+11,3.56996E+11,3.87936E+11,3.94387E+11,3.68136E+11,3.7775E+11,3.72943E+11,4.20003E+11,5.22246E+11,5.56137E+11,6.03572E+11,6.39441E+11,6.64559E+11,6.93824E+11,7.18643E+11,7.17568E+11,7.67868E+11,8.34262E+11,9.33776E+11,1.00849E+12,1.09619E+12,1.24382E+12,1.3892E+12,1.55027E+12,1.7518E+12,1.70869E+12,1.77139E+12,1.86216E+12,2.06665E+12,2.2008E+12,2.3421E+12,2.40214E+12,2.35056E+12,2.05416E+12,2.32477E+12,2.43673E+12,2.49638E+12,2.52666E+12,2.65705E+12,2.79485E+12,2.83542E+12,2.96142E+12,3.08282E+12,3.11829E+12,2.83977E+12
United States,USA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,1.91417E+11,1.94734E+11,2.09913E+11,2.49417E+11,2.69226E+11,2.67502E+11,2.79183E+11,2.85894E+11,3.16071E+11,3.4737E+11,3.84773E+11,3.89462E+11,3.59641E+11,3.50322E+11,3.78883E+11,3.91579E+11,4.21582E+11,4.67656E+11,5.43473E+11,6.0639E+11,6.59886E+11,7.03532E+11,7.52268E+11,7.76827E+11,8.45468E+11,9.32367E+11,1.0086E+12,1.12872E+12,1.15509E+12,1.21265E+12,1.31344E+12,1.24012E+12,1.21579E+12,1.24136E+12,1.36099E+12,1.45547E+12,1.59323E+12,1.73279E+12,1.83297E+12,1.68094E+12,1.89749E+12,2.03347E+12,2.11509E+12,2.17793E+12,2.26252E+12,2.26865E+12,2.27784E+12,2.37073E+12,2.43738E+12,2.43579E+12,2.10543E+12
Uruguay,URY,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,857.5529853,872.9798565,845.7190927,832.3462915,863.962685,873.2520322,868.8374138,883.9408789,937.5891629,906.6742037,868.1020124,766.2543689,704.9152923,672.9063414,663.3914646,680.1644267,718.5383828,765.445395,780.4156118,723.9369848,779.5138484,855.2315944,792.2667536,751.2552524,797.697777,873.0790301,880.8641662,900.8852182,978.2935636,931.366489,815.395774,763.093475,759.0960691,863.7793445,890.2275544,957.0785857,950.1136489,1243.374914,1232.981936,1216.642708,1311.490962,1372.399914,1357.832985,1386.018099,..,..,..,..,..,..
Uruguay,URY,Imports of goods and services (constant 2015 US$),1311950669,1247846257,1415242371,1086092516,1188391425,906739904.6,1005053379,1123624423,1039926411,1278734120,1645749744,1685075136,1554130828,1699585352,1603276124,1749719046,1789296115,1937386366,2074924563,2523816981,2716105969,2743479077,2370446131,1797018556,1539625281,1523424186,1970669976,2282095859,2272540253,2384948926,2369269045,2797577365,3500435608,4103394342,4853118492,4705744988,5238947794,5932858523,6312682798,6004789211,6039758024,5723218649,4532597825,4538937252,5713186605,6272386051,7255351268,7685128669,9562989580,8734266115,9920172058,11151121076,12671897152,13028452973,13127042771,12173386048,11417689867,12225541947,12223146487,12402705643,11062133997
Uruguay,URY,Exports of goods and services (constant 2015 US$),830599639.6,1020724719,876289702.6,914626838.1,949860494.6,1215888386,1078034766,1006007245,1151991241,1150448080,1182198001,1125003230,1104861552,1101372169,1329160868,1582906878,1916073761,2053213380,2142313541,2282936785,2365455483,2511502816,2247300173,2269640921,2140223098,2175813000,2530504756,2316240995,2480814107,2666972953,3032385141,3114913149,3399004583,3692222875,4251375479,4172420950,4601431370,5200616572,5241752534,5062381633,5466951915,5183845437,4837338411,5515567902,6808864062,7897922405,8341445442,8740211044,9485863649,9908372880,10619738616,11236092032,11645289367,11638141737,12047197832,11974918858,11956101932,12547670501,12331716372,12781312089,10707327670
Uzbekistan,UZB,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2260.766943,2294.824122,2110.495548,2146.183119,2082.15288,1876.040597,1903.222174,1899.613766,2077.574238,2110.54877,2063.585378,2050.219172,2109.31946,2015.767308,1964.132097,1799.40318,1815.949789,1777.914768,1823.311821,1591.991076,1512.821507,1613.810098,1625.988144,1419.477767,..,..,..,..,..,..,..
Uzbekistan,UZB,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4130100327,5257277393,4878929874,3768377798,3467304593,3266478841,3476127253,3135352087,3415471479,4331925078,4522384208,5915040773,8988082838,12564567824,12900931660,12368263684,15561582879,16777985939,17310247704,16369600977,14639760994,14453691826,16438551464,23393330383,26494666540,22511666907
Uzbekistan,UZB,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3112897371,3222257619,3326491898,2813376142,2585602807,2822887556,2670704932,2490488667,3149612971,4035676275,4518755987,5278000438,7384695206,10143839602,9624925221,10389634563,11916503638,11306452455,12506598534,11619672655,11866029002,12382057675,14211686897,15883000023,18454111565,14758601533
Vanuatu,VUT,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159.0588027,..,..,..,..,..,..,..,..,..,..,..,..,..,146.9702091,143.3472539,144.6037158,159.479459,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205109338.8,204434600.6,250814553.1,258004385.9,259541904,363927215.4,363916154.2,363905092.9,363894031.6,363882970.3,363871909,387366070.5,388140360.2,489782473.9,501164532.3,517490983.5,571237749.2,497857209.2,411877869.8
Vanuatu,VUT,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158469235.5,175386664.7,200848792.9,215100706,215638108.5,228127341.5,247764027.1,283275581.2,286177554.5,315089806.5,310360664.9,322441472.1,320850760.8,336446180,402181248.1,397742303.8,411542798.8,309543813.2,120292165.2
"Venezuela, RB",VEN,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,1519.584705,1427.248874,1530.965996,1759.029251,1746.650425,1760.362535,1830.998332,1921.267277,1935.398581,2151.489374,2244.985183,2177.922681,2286.795067,2174.313312,2098.051949,2139.153781,2087.021622,1965.164596,1969.179777,2016.410915,2057.52632,2249.819897,2049.504018,2324.974122,2135.740467,2230.212703,2176.326706,2247.178841,2101.666587,2119.362492,2152.823177,2294.353992,2072.663405,2170.253226,2130.138548,2336.154046,2129.279271,2347.902236,2319.653626,2545.027166,2326.157762,2488.410936,2308.937571,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,297.2383439,292.9831505,299.4675166,274.606309,285.463992,250.7370552,255.0017827,256.0843669,259.2335766,265.1316856,262.4927949,265.7819001,268.0605879,265.0447462,262.1898003,268.5381556,277.8733827,274.3597278,262.4145813,262.7789952,260.7910404,266.6514661,283.6491513,278.6452825,292.1519026,303.8330371,322.8892504,339.7704421,345.5890807,359.6033188,379.5465709,410.1504584,426.6101834,469.1355828,492.0724455,499.5559018,532.4878411,563.9278886,609.2761526,669.6998914,662.5584901,667.324173,660.340504,..,..,..,..,..,..,..
Vietnam,VNM,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5357107615,5116216448,4790941033,5691342156,8071635147,10611507555,12337491747,14965544468,16410380484,19428547034,21867896086,25501065034,29693919558,34381373544,42194467951,51451598167,58745430250,65788100398,83505881291,96041177268,89490220544,96848847067,1.00816E+11,1.09985E+11,1.29062E+11,1.45587E+11,1.71962E+11,1.98247E+11,2.32939E+11,2.62772E+11,2.87725E+11,2.97392E+11
Vietnam,VNM,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3856311942,4354754670,5654964483,7050143707,7693595622,8924570922,10709485106,13279761531,15404523376,18331382818,22547600866,27305385400,31996583414,35313959443,42358933977,53211165600,62669949210,69688975017,78400126424,89140919057,84608051680,91757428002,1.01653E+11,1.17622E+11,1.38057E+11,1.54017E+11,1.7349E+11,1.97542E+11,2.30601E+11,2.63497E+11,2.81183E+11,2.95171E+11
Virgin Islands (U.S.),VIR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13342406726,15601565949,16758959538,17017172885,16090593799,15153221230,15972695744,14838549658,13684477141,11898570678,2614513925,2349658434,2602059905,1580000000,2650215449,3365906463,3461387283,3480483447,..
Virgin Islands (U.S.),VIR,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12903732429,15045237518,16024697043,16152581192,15314311682,15370492002,15595213282,14042123122,13467014057,11214626757,2423145904,2026187591,2386185167,1525000000,1836948619,2315959767,1845079981,2003271934,..
West Bank and Gaza,PSE,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3441570570,3757313978,3684650634,4125029599,4498447500,5459200277,4933775874,4364199529,3793482728,4351980357,5111524098,5696415139,5492110580,5384256021,5696415139,6203592245,5791235915,6168400000,7057600000,6660800000,6929400000,7645500000,7796300000,7901500000,8256800000,8376100000,7084700000
West Bank and Gaza,PSE,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,642283771.2,814234984.7,781964902,945341938.9,1107471823,1170608941,1370621096,919151726.9,749694819.3,842763608.5,930376103.5,1098118176,1065380411,1265080777,1483176650,1582481204,1608203734,2017100000,2027800000,2117300000,2319600000,2244300000,2208300000,2515600000,2578700000,2630500000,2445900000
"Yemen, Rep.",YEM,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,116.8930207,90.21632332,149.3111088,120.556959,101.8428378,120.6829446,126.8823816,129.7327131,127.544901,160.1433561,152.3376424,172.8186916,176.4464934,178.2414086,181.4936425,189.3009447,216.1421711,221.4978216,217.8798545,214.6410581,248.6438321,257.900379,212.1061029,211.1777088,229.1453281,225.5544119,232.0717446,240.8015389,264.2354775,272.6614763,293.8221107,276.516286,298.4673533,316.5146681,327.6093756,340.8863589,324.2673774,332.4208144,358.642325,338.2601333,277.8335443,244.4377469,328.6889962,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18884228864,15681969928,17911769424,15511275166,14558187219,9270053408,8792360833,10134560862,10666768311,..,..
"Yemen, Rep.",YEM,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16471076589,14542322602,12202488469,11502687715,11031435513,3841951357,1248871155,1303428779,1758485705,..,..
Zambia,ZMB,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,835.8645739,860.5420304,879.5542595,885.569471,810.3661557,870.6178563,828.4704581,807.1892718,785.241715,790.1470962,775.1167932,767.0805119,754.3286258,738.9114782,728.4736654,716.9770665,709.2985263,724.046658,702.5048851,678.0411079,679.0062452,672.5738125,657.3177978,645.9663722,640.6779318,618.6871369,627.8930901,616.8297813,601.1946673,600.0341592,603.078675,607.728207,612.0305701,613.6524371,617.7111402,615.1069066,599.1048678,603.2317624,600.8068623,604.4056638,619.4005376,630.3300181,644.9769944,..,..,..,..,..,..,..
